Chair Name, Cell Name, Location ID, Chair X, Chair Y, Chair Z
"Chair #4", "The Fountainhead", "XPGloomstonePassage01", 12241.417969, 5627.833496, 90.643295
"Chair #1", "The Fountainhead, Pool of Dementia", "XPGloomstonePassage03", 12102.772461, 6555.675293, -489.446472
"Chair #2", "The Fountainhead, Pool of Dementia", "XPGloomstonePassage03", 12104.335938, 6643.873535, -489.298401
"Chair #3", "The Fountainhead, Pool of Dementia", "XPGloomstonePassage03", 12198.239258, 6676.181152, -489.298401
"Bench #1", "The Fountainhead, Pool of Mania", "XPGloomstonePassage02", 3286.865234, 2917.491211, -809.330383
"Chair #1", "The Fountainhead, Pool of Mania", "XPGloomstonePassage02", 6986.133301, 3863.976074, -1126.084595
"Chair #2", "The Fountainhead, Pool of Mania", "XPGloomstonePassage02", 7051.053711, 3795.328125, -1126.084595
"Chair #1", "The Gilded Carafe Basement", "ICMarketDistrictTheGildedCarafeBasement", 550.448730, 705.270203, 2186.353027
"Chair #2", "The Gilded Carafe Basement", "ICMarketDistrictTheGildedCarafeBasement", 707.796021, 560.139099, 2186.353027
"Bed #1", "The Gilded Carafe Private Quarters", "ICMarketDistrictTheGildedCarafeUpstairs", -278.951996, 420.626862, 824.588806
"Chair #1", "The Gilded Carafe Private Quarters", "ICMarketDistrictTheGildedCarafeUpstairs", -270.252991, 118.951851, 818.945496
"Chair #2", "The Gilded Carafe Private Quarters", "ICMarketDistrictTheGildedCarafeUpstairs", 375.226868, 467.885681, 819.951233
"Chair #1", "The Gilded Carafe", "ICMarketDistrictTheGildedCarafe", -315.768188, 132.224960, -75.432144
"Chair #2", "The Gilded Carafe", "ICMarketDistrictTheGildedCarafe", -370.545105, 222.236420, -75.432144
"Pew #1", "The Great Chapel of Arkay", "CheydinhalChapelOfArkay", 255.708298, 162.886337, -603.990723
"Pew #2", "The Great Chapel of Arkay", "CheydinhalChapelOfArkay", 261.296906, -161.222641, -603.990723
"Pew #3", "The Great Chapel of Arkay", "CheydinhalChapelOfArkay", 416.053162, 162.718628, -603.990723
"Pew #4", "The Great Chapel of Arkay", "CheydinhalChapelOfArkay", 422.070313, -158.434357, -603.990723
"Pew #5", "The Great Chapel of Arkay", "CheydinhalChapelOfArkay", 569.965637, -161.222641, -603.990723
"Pew #6", "The Great Chapel of Arkay", "CheydinhalChapelOfArkay", 569.965637, 162.718628, -603.990723
"Pew #1", "The Great Chapel of Julianos ", "SkingradChapelofJulianos", 1081.965576, -161.222656, -1115.990723
"Pew #2", "The Great Chapel of Julianos ", "SkingradChapelofJulianos", 1081.965576, 162.718750, -1115.990723
"Pew #3", "The Great Chapel of Julianos ", "SkingradChapelofJulianos", 773.296875, -161.222656, -1115.990723
"Pew #4", "The Great Chapel of Julianos ", "SkingradChapelofJulianos", 773.296875, 162.718750, -1115.990723
"Pew #5", "The Great Chapel of Julianos ", "SkingradChapelofJulianos", 928.053223, -161.222656, -1115.990723
"Pew #6", "The Great Chapel of Julianos ", "SkingradChapelofJulianos", 928.053223, 162.718750, -1115.990723
"Pew #1", "The Great Chapel of Zenithar", "LeyawiinChapelOfZenithar", 261.296906, -161.222641, -603.990723
"Pew #2", "The Great Chapel of Zenithar", "LeyawiinChapelOfZenithar", 261.296906, 162.718628, -603.990723
"Pew #3", "The Great Chapel of Zenithar", "LeyawiinChapelOfZenithar", 416.053162, -161.222641, -603.990723
"Pew #4", "The Great Chapel of Zenithar", "LeyawiinChapelOfZenithar", 416.053162, 162.718628, -603.990723
"Pew #5", "The Great Chapel of Zenithar", "LeyawiinChapelOfZenithar", 569.965637, -161.222641, -603.990723
"Pew #6", "The Great Chapel of Zenithar", "LeyawiinChapelOfZenithar", 569.965637, 162.718628, -603.990723
"Bench #1", "The Great Hall", "BrumaCastleGreatHall", -1367.319458, 37.133076, -558.630981
"Bench #2", "The Great Hall", "BrumaCastleGreatHall", -1371.947632, -988.121338, -558.630981
"Bench #3", "The Great Hall", "BrumaCastleGreatHall", -244.266098, -1123.546753, -558.560974
"Bench #4", "The Great Hall", "BrumaCastleGreatHall", -266.077026, 161.299393, -558.560974
"Bench #5", "The Great Hall", "BrumaCastleGreatHall", -758.835815, -1125.288086, -558.630981
"Bench #6", "The Great Hall", "BrumaCastleGreatHall", -767.900940, 161.284775, -558.560974
"Bench #7", "The Great Hall", "BrumaCastleGreatHall", 242.744766, 160.593170, -558.560974
"Bench #8", "The Great Hall", "BrumaCastleGreatHall", 256.986450, -1123.065918, -558.630981
"Chair #1", "The Great Hall", "BrumaCastleGreatHall", -3223.800049, -495.929535, -402.650818
"Chair #2", "The Great Hall", "BrumaCastleGreatHall", -3236.960205, -367.194733, -402.872437
"Chair #3", "The Great Hall", "BrumaCastleGreatHall", -3241.278809, -600.855225, -402.814026
"Chair #4", "The Great Hall", "BrumaCastleGreatHall", -3271.192383, -1031.556641, -401.388367
"Chair #5", "The Great Hall", "BrumaCastleGreatHall", -3316.286133, 76.137520, -402.621277
"Chair #6", "The Great Hall", "BrumaCastleGreatHall", -3320.527588, -666.184387, -402.814026
"Chair #7", "The Great Hall", "BrumaCastleGreatHall", -3320.678223, -292.492981, -402.621277
"Chair #8", "The Great Hall", "BrumaCastleGreatHall", -3382.255127, -385.003204, -404.055237
"Chair #9", "The Great Hall", "BrumaCastleGreatHall", -3393.696289, -487.186279, -403.892029
"Chair #10", "The Great Hall", "BrumaCastleGreatHall", -3400.134033, -594.388123, -404.113647
"Chair #11", "The Great Hall", "BrumaCastleGreatHall", -3403.694092, -998.619934, -400.738281
"Chair #12", "The Great Hall", "BrumaCastleGreatHall", -3410.666748, -12.403898, -402.621277
"Chair #13", "The Great Hall", "BrumaCastleGreatHall", -3733.556152, -362.808075, -402.262299
"Chair #14", "The Great Hall", "BrumaCastleGreatHall", -3747.875000, -621.905334, -402.262299
"Throne #1", "The Great Hall", "BrumaCastleGreatHall", -2204.428955, -483.060669, -349.407532
"Bed #1", "The Grey Mare", "ChorrolTheGreyMare", 266.023193, 338.942780, -427.191010
"Bedroll #1", "The Grey Mare", "ChorrolTheGreyMare", 234.911148, 196.125870, -246.469055
"Bedroll #2", "The Grey Mare", "ChorrolTheGreyMare", 72.736877, 165.157166, -245.226563
"Chair #1", "The Grey Mare", "ChorrolTheGreyMare", 302.726501, -239.830246, -212.893478
"Chair #2", "The Grey Mare", "ChorrolTheGreyMare", 520.757141, -96.333916, -407.220032
"Chair #3", "The Grey Mare", "ChorrolTheGreyMare", 673.329224, -41.519665, -407.220032
"Chair #4", "The Grey Mare", "ChorrolTheGreyMare", 935.486450, 17.671499, -432.504761
"Stool #1", "The Grey Mare", "ChorrolTheGreyMare", -63.391788, -236.196869, -230.681946
"Bedroll #1", "The Hunter's Abyss", "HuntersRun02", 1548.212280, 2787.162354, 530.110474
"Bedroll #1", "The Hunter's Run", "HuntersRun01", 2209.376221, 652.923706, 370.110718
"Bed #1", "The King and Queen Tavern Rooms", "ICElvenGardensTheKingandQueenTavernRooms", 1747.541504, 2035.118164, 8724.642578
"Bed #2", "The King and Queen Tavern Rooms", "ICElvenGardensTheKingandQueenTavernRooms", 1768.097168, 1628.490967, 8688.464844
"Chair #1", "The King and Queen Tavern Rooms", "ICElvenGardensTheKingandQueenTavernRooms", 1580.348267, 1782.094238, 8735.041016
"Chair #2", "The King and Queen Tavern Rooms", "ICElvenGardensTheKingandQueenTavernRooms", 1697.230713, 2364.004883, 8734.013672
"Chair #3", "The King and Queen Tavern Rooms", "ICElvenGardensTheKingandQueenTavernRooms", 1817.116577, 2368.430908, 8734.013672
"Chair #4", "The King and Queen Tavern Rooms", "ICElvenGardensTheKingandQueenTavernRooms", 2284.197754, 1601.337402, 8736.689453
"Chair #5", "The King and Queen Tavern Rooms", "ICElvenGardensTheKingandQueenTavernRooms", 2393.554932, 2008.269897, 8736.689453
"Bench #1", "The King and Queen Tavern", "ICElvenGardensTheKingandQueenTavern", 135.975296, -52.334606, -254.002151
"Bench #2", "The King and Queen Tavern", "ICElvenGardensTheKingandQueenTavern", 144.069397, -260.427826, -254.002151
"Bench #3", "The King and Queen Tavern", "ICElvenGardensTheKingandQueenTavern", 282.694458, -53.809093, -254.002151
"Bench #4", "The King and Queen Tavern", "ICElvenGardensTheKingandQueenTavern", 290.788513, -261.902313, -254.002151
"Throne #1", "The King and Queen Tavern", "ICElvenGardensTheKingandQueenTavern", 110.806244, 116.212975, -212.268402
"Throne #2", "The King and Queen Tavern", "ICElvenGardensTheKingandQueenTavern", 400.360413, 125.137878, -208.000000
"Throne #3", "The King and Queen Tavern", "ICElvenGardensTheKingandQueenTavern", 501.750763, -317.375549, -208.000000
"Throne #4", "The King and Queen Tavern", "ICElvenGardensTheKingandQueenTavern", 502.790710, -213.977905, -208.000000
"Throne #5", "The King and Queen Tavern", "ICElvenGardensTheKingandQueenTavern", 97.663750, -433.464752, -208.000000
"Bed #1", "The Lonely Suitor Lodge", "BravilLonelySuitorLodge", -127.639130, 156.354767, -258.099762
"Bed #2", "The Lonely Suitor Lodge", "BravilLonelySuitorLodge", -200.776230, -297.918732, -258.099762
"Bed #3", "The Lonely Suitor Lodge", "BravilLonelySuitorLodge", -60.702637, 14.858637, -26.442970
"Bed #4", "The Lonely Suitor Lodge", "BravilLonelySuitorLodge", 137.146133, 18.960371, -26.442978
"Chair #1", "The Lonely Suitor Lodge", "BravilLonelySuitorLodge", -153.941467, -340.483978, -480.321960
"Chair #2", "The Lonely Suitor Lodge", "BravilLonelySuitorLodge", -282.237518, -339.181824, -480.321960
"Chair #3", "The Lonely Suitor Lodge", "BravilLonelySuitorLodge", -46.810043, 242.760696, -480.321960
"Chair #4", "The Lonely Suitor Lodge", "BravilLonelySuitorLodge", -84.186630, -321.322937, -256.393494
"Chair #5", "The Lonely Suitor Lodge", "BravilLonelySuitorLodge", -89.177971, -288.468933, -25.036154
"Chair #6", "The Lonely Suitor Lodge", "BravilLonelySuitorLodge", 138.800583, 11.568318, -252.259979
"Chair #7", "The Lonely Suitor Lodge", "BravilLonelySuitorLodge", 221.391098, 316.451935, -480.321960
"Chair #8", "The Lonely Suitor Lodge", "BravilLonelySuitorLodge", 336.823242, 260.443634, -480.321960
"Chair #9", "The Lonely Suitor Lodge", "BravilLonelySuitorLodge", 81.127243, 246.948303, -480.321960
"Chair #10", "The Lonely Suitor Lodge", "BravilLonelySuitorLodge", 82.752625, -253.349625, -255.462952
"Bedroll #1", "The Lost Catacombs", "ImperialSewerSystemTG11b", 5166.108398, 6154.497070, -1413.531860
"Chair #1", "The Main Ingredient Basement", "ICMarketDistrictTheMainIngredientBasement", -175.782806, -273.199524, 1793.687500
"Chair #2", "The Main Ingredient Basement", "ICMarketDistrictTheMainIngredientBasement", 732.664490, 42.126209, 1889.001221
"Bed #1", "The Main Ingredient Private Quarters", "ICMarketDistrictTheMainIngredientUpstairs", 2054.551270, 1845.220337, 6854.746582
"Chair #1", "The Main Ingredient Private Quarters", "ICMarketDistrictTheMainIngredientUpstairs", 1949.546875, 1608.338379, 6867.298340
"Chair #2", "The Main Ingredient Private Quarters", "ICMarketDistrictTheMainIngredientUpstairs", 2055.492676, 1710.877808, 6869.885254
"Chair #3", "The Main Ingredient Private Quarters", "ICMarketDistrictTheMainIngredientUpstairs", 2270.731689, 2000.173950, 6867.920898
"Chair #4", "The Main Ingredient Private Quarters", "ICMarketDistrictTheMainIngredientUpstairs", 2387.322998, 1999.242065, 6867.920898
"Chair #5", "The Main Ingredient Private Quarters", "ICMarketDistrictTheMainIngredientUpstairs", 2546.557373, 1690.602417, 6871.675781
"Chair #6", "The Main Ingredient Private Quarters", "ICMarketDistrictTheMainIngredientUpstairs", 2647.388916, 1562.914429, 6871.675781
"Chair #7", "The Main Ingredient Private Quarters", "ICMarketDistrictTheMainIngredientUpstairs", 2649.539063, 1932.816040, 6868.040039
"Chair #1", "The Main Ingredient", "ICMarketDistrictTheMainIngredient", 242.204269, -303.005371, -387.582581
"Chair #2", "The Main Ingredient", "ICMarketDistrictTheMainIngredient", 551.737427, 173.547577, -393.930725
"Chair #3", "The Main Ingredient", "ICMarketDistrictTheMainIngredient", 855.030151, 95.575256, -387.582581
"Bed #1", "The March Rider", "CheydinhalTheMarchRider", 347.607635, -170.586090, 110.339874
"Bench #1", "The March Rider", "CheydinhalTheMarchRider", 539.119568, 49.874626, 89.852867
"Chair #1", "The March Rider", "CheydinhalTheMarchRider", 386.933167, 323.165802, 108.703506
"Chair #2", "The March Rider", "CheydinhalTheMarchRider", 388.071869, 458.784668, 108.703506
"Chair #3", "The March Rider", "CheydinhalTheMarchRider", 489.377289, 310.410217, -83.740829
"Chair #4", "The March Rider", "CheydinhalTheMarchRider", 491.883698, 455.533966, 108.703506
"Chair #5", "The March Rider", "CheydinhalTheMarchRider", 508.795013, 351.566803, 108.404076
"Bedroll #1", "The Market Sewers", "ImperialSewerSystemMarketDistrict", -2553.820068, -690.706055, 16.189777
"Bedroll #2", "The Market Sewers", "ImperialSewerSystemMarketDistrict", -2807.986816, -898.881226, 16.189880
"Bedroll #3", "The Market Sewers", "ImperialSewerSystemMarketDistrict", -618.586365, -2407.560303, 16.189777
"Bedroll #4", "The Market Sewers", "ImperialSewerSystemMarketDistrict", 1005.862610, -2411.055664, 16.189779
"Bedroll #5", "The Market Sewers", "ImperialSewerSystemMarketDistrict", 1207.181641, -2271.455811, 16.189779
"Bedroll #6", "The Market Sewers", "ImperialSewerSystemMarketDistrict", 1215.132202, -2080.719727, 16.189777
"Bedroll #7", "The Market Sewers", "ImperialSewerSystemMarketDistrict", 894.322449, 521.494934, 16.189779
"Bed #1", "The Merchants Inn Rooms", "ICMarketDistrictTheMerchantsInnUpstairs", -170.136230, 48.744282, 657.683716
"Bed #2", "The Merchants Inn Rooms", "ICMarketDistrictTheMerchantsInnUpstairs", -65.183746, -192.695740, 657.683655
"Bed #3", "The Merchants Inn Rooms", "ICMarketDistrictTheMerchantsInnUpstairs", -83.193329, 245.452621, 621.506287
"Bench #1", "The Merchants Inn Rooms", "ICMarketDistrictTheMerchantsInnUpstairs", 429.005554, 450.285889, 637.196838
"Bench #2", "The Merchants Inn Rooms", "ICMarketDistrictTheMerchantsInnUpstairs", 539.080322, 337.433777, 637.196838
"Bench #3", "The Merchants Inn Rooms", "ICMarketDistrictTheMerchantsInnUpstairs", 545.572632, -239.999298, 637.196838
"Chair #1", "The Merchants Inn Rooms", "ICMarketDistrictTheMerchantsInnUpstairs", -20.340965, -535.061829, 667.946960
"Chair #2", "The Merchants Inn Rooms", "ICMarketDistrictTheMerchantsInnUpstairs", -260.272522, 389.259796, 668.082581
"Chair #3", "The Merchants Inn Rooms", "ICMarketDistrictTheMerchantsInnUpstairs", 106.601227, -438.400360, 668.082581
"Chair #4", "The Merchants Inn Rooms", "ICMarketDistrictTheMerchantsInnUpstairs", 197.833252, -336.935791, 668.082581
"Chair #5", "The Merchants Inn Rooms", "ICMarketDistrictTheMerchantsInnUpstairs", 213.007965, -56.310162, 668.486572
"Chair #6", "The Merchants Inn Rooms", "ICMarketDistrictTheMerchantsInnUpstairs", 94.188332, -60.279469, 668.187256
"Bench #1", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 332.430054, -330.237640, -175.502533
"Bench #2", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 4.406963, -334.612640, -176.000000
"Bench #3", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 405.823792, -453.535767, -174.019135
"Bench #4", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 410.242218, -532.960815, -175.502533
"Chair #1", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 147.148254, -213.321320, -142.677872
"Chair #2", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 207.381470, -71.303902, -142.677872
"Chair #3", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 353.183167, 4.835442, -142.677872
"Chair #4", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 481.469360, 20.903801, -142.677872
"Chair #5", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 497.257813, -99.816422, -142.677872
"Chair #6", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 52.045326, -478.822021, -144.542419
"Chair #7", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 532.353943, -730.838684, -144.559998
"Chair #8", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 57.634865, -167.664917, -142.677872
"Chair #9", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 595.276978, -232.539871, -142.677872
"Chair #10", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 649.924561, 245.014114, -144.588989
"Chair #11", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 652.888062, -329.557465, -144.559998
"Chair #12", "The Merchants Inn", "ICMarketDistrictTheMerchantsInn", 89.144623, -42.274849, -142.677872
"Bed #1", "The Missing Pauldron Upstairs", "SENSTheMissingPauldronUpstairs", 2.005989, 35.143066, -224.183105
"Chair #1", "The Missing Pauldron Upstairs", "SENSTheMissingPauldronUpstairs", -260.826019, 269.389648, -228.443848
"Chair #2", "The Missing Pauldron Upstairs", "SENSTheMissingPauldronUpstairs", -342.650360, 169.529327, -228.443848
"Chair #3", "The Missing Pauldron Upstairs", "SENSTheMissingPauldronUpstairs", 410.213257, 136.091293, -229.995117
"Bed #1", "The Missing Pauldron", "SENSTheMissingPauldron", -1397.132324, -318.789612, -942.256042
"Chair #1", "The Missing Pauldron", "SENSTheMissingPauldron", -1129.789185, -340.651184, -944.733215
"Chair #2", "The Missing Pauldron", "SENSTheMissingPauldron", -1173.095337, -441.683502, -944.963806
"Chair #3", "The Missing Pauldron", "SENSTheMissingPauldron", -740.590088, -1130.593506, -948.111084
"Chair #4", "The Missing Pauldron", "SENSTheMissingPauldron", -786.679504, -302.467499, -948.554688
"Snuggle Bench #1", "The Missing Pauldron", "SENSTheMissingPauldron", -654.588318, -301.475250, -948.530884
"Bedroll #1", "The North Tunnel", "ImperialSewerSystemN01", -1238.625122, 1986.266479, 32.189793
"Bed #1", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", -583.112793, -374.648651, 37.274811
"Bed #2", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", 177.952621, 41.437000, 310.691589
"Bed #3", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", 649.033447, 88.182823, 311.446259
"Bench #1", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", -377.500763, 325.514282, 16.488300
"Bench #2", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", 158.844452, 137.170715, 17.650055
"Bench #3", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", 389.302795, 108.498863, 16.376625
"Bench #4", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", 577.270081, 74.382362, 16.152233
"Chair #1", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", -38.984795, -87.370598, 319.266388
"Chair #2", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", -418.513489, 492.390045, 319.266449
"Chair #3", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", -782.664429, 17.814617, 319.266357
"Chair #4", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", -785.229492, 207.289368, 319.266357
"Chair #5", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", -789.356689, 287.605530, 319.266357
"Chair #6", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", 152.039597, 205.800690, 321.090363
"Chair #7", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", 189.174225, -241.144897, 47.673660
"Chair #8", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", 282.070038, -329.537872, 47.673660
"Chair #9", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", 423.460693, -174.531418, 47.673660
"Chair #10", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", 491.899689, -322.872345, 47.673660
"Chair #11", "The Oak and Crosier", "ChorrolTheOakandCrosierTavern", 573.888123, -234.821686, 47.673660
